date,zSpread
2017-01-02,0.2574981349
2017-01-03,0.2938478827
2017-01-04,0.3037486565
2017-01-05,0.3175745525
2017-01-06,0.3185065307
2017-01-09,0.3200675481
2017-01-10,0.3189457749
2017-01-11,0.3177950522
2017-01-12,0.32338559009999995
2017-01-13,0.32633512179999996
2017-01-16,0.3310205333
2017-01-17,0.3142964749
2017-01-18,0.3199041719
2017-01-19,0.32631345009999996
2017-01-20,0.3361647929
2017-01-23,0.3326401021
2017-01-24,0.3275395184
2017-01-25,0.3305376091
2017-01-26,0.3545091535
2017-01-27,0.3607880104
2017-01-30,0.3869158239
2017-01-31,0.3725368751
2017-02-01,0.3903526558
2017-02-02,0.3766163795
2017-02-03,0.3887971868
2017-02-06,0.4197134655
2017-02-07,0.4100652309
2017-02-08,0.399999916
2017-02-09,0.37630484099999995
2017-02-10,0.3896976657
2017-02-13,0.3683641726
2017-02-14,0.3574542996
2017-02-15,0.37660902380000005
2017-02-16,0.3665426739
2017-02-17,0.37651279029999996
2017-02-20,0.3764512464
2017-02-21,0.38162126129999996
2017-02-22,0.3760004261
2017-02-23,0.3728116214
2017-02-24,0.3568645463
2017-02-27,0.35093537140000003
2017-02-28,0.3567235392
2017-03-01,0.36349075589999996
2017-03-02,0.3430994502
2017-03-03,0.3182291824
2017-03-06,0.3327426183
2017-03-07,0.3449970545
2017-03-08,0.3723826447
2017-03-09,0.3466808521
2017-03-10,0.35750084190000003
2017-03-13,0.3642534656
2017-03-14,0.3664294066
2017-03-15,0.3517627926
2017-03-16,0.36984678270000004
2017-03-17,0.3873070869
2017-03-20,0.3817212584
2017-03-21,0.3696336359
2017-03-22,0.35819518889999996
2017-03-23,0.3503758879
2017-03-24,0.3319660666
2017-03-27,0.34477002030000004
2017-03-28,0.351492505
2017-03-29,0.3367598264
2017-03-30,0.3457881948
2017-03-31,0.355597883
2017-04-03,0.3615762565
2017-04-04,0.34354447309999997
2017-04-05,0.3373097067
2017-04-06,0.33750558810000003
2017-04-07,0.3319668018
2017-04-10,0.33968729179999996
2017-04-11,0.3558119978
2017-04-12,0.35315751409999996
2017-04-13,0.3572825543
2017-04-18,0.3637003502
2017-04-19,0.3615171933
2017-04-20,0.3458769169
2017-04-21,0.34621973699999997
2017-04-24,0.29194596619999996
2017-04-25,0.2881752218
2017-04-26,0.30100587
2017-04-27,0.2951415899
2017-04-28,0.2900140496
2017-04-30,0.28911363959999997
2017-05-02,0.2893489955
2017-05-03,0.2884963565
2017-05-04,0.2665476746
2017-05-05,0.256952187
2017-05-08,0.26488942130000004
2017-05-09,0.2801355775
2017-05-10,0.2858785529
2017-05-11,0.3073706528
2017-05-12,0.2957295995
2017-05-15,0.3009225259
2017-05-16,0.2943734254
2017-05-17,0.2850048222
2017-05-18,0.2783710784
2017-05-19,0.27100211609999997
2017-05-22,0.2671155787
2017-05-23,0.2598517293
2017-05-24,0.2561544725
2017-05-25,0.2491443746
2017-05-26,0.2441284413
2017-05-29,0.24938534610000002
2017-05-30,0.2540447766
2017-05-31,0.2509272766
2017-06-01,0.2561129049
2017-06-02,0.2515893273
2017-06-05,0.2592066
2017-06-06,0.2479286482
2017-06-07,0.2593828344
2017-06-08,0.23737530280000002
2017-06-09,0.23048392490000003
2017-06-12,0.21320250059999998
2017-06-13,0.203664579
2017-06-14,0.20518702300000002
2017-06-15,0.2202206872
2017-06-16,0.2258327775
2017-06-19,0.21640194050000003
2017-06-20,0.20853218040000002
2017-06-21,0.21194394719999998
2017-06-22,0.2230949407
2017-06-23,0.2216746182
2017-06-26,0.2104790081
2017-06-27,0.2365967866
2017-06-28,0.2273643062
2017-06-29,0.252078441
2017-06-30,0.24670670090000002
2017-07-03,0.2434747963
2017-07-04,0.2323977828
2017-07-05,0.22923445999999997
2017-07-06,0.25216553399999997
2017-07-07,0.2603271351
2017-07-10,0.2490323732
2017-07-11,0.26219941739999997
2017-07-12,0.2486608949
2017-07-13,0.2552550046
2017-07-14,0.248539658
2017-07-17,0.2333491019
2017-07-18,0.2270026583
2017-07-19,0.23109939740000002
2017-07-20,0.20477297690000001
2017-07-21,0.20793738350000002
2017-07-24,0.20551918570000002
2017-07-25,0.2152179075
2017-07-26,0.21629862670000002
2017-07-27,0.2039371834
2017-07-28,0.19852873249999997
2017-07-31,0.1925169511
2017-08-01,0.19240650380000002
2017-08-02,0.189732905
2017-08-03,0.18358912419999998
2017-08-04,0.18884943620000003
2017-08-07,0.1846158821
2017-08-08,0.1885093824
2017-08-09,0.190553089
2017-08-10,0.2047922158
2017-08-11,0.201814073
2017-08-14,0.1992025945
2017-08-15,0.2054111959
2017-08-16,0.2031663641
2017-08-17,0.2093657258
2017-08-18,0.2125353812
2017-08-21,0.2135299392
2017-08-22,0.2233948026
2017-08-23,0.2268755625
2017-08-24,0.2254044
2017-08-25,0.2216624989
2017-08-28,0.2205571932
2017-08-29,0.222565442
2017-08-30,0.22616505060000003
2017-08-31,0.22346823010000003
2017-09-01,0.2238767789
2017-09-04,0.22650217990000002
2017-09-05,0.23116850370000003
2017-09-06,0.22648980049999998
2017-09-07,0.19729095300000002
2017-09-08,0.20492959630000002
2017-09-11,0.2022806585
2017-09-12,0.214437269
2017-09-13,0.21673387340000003
2017-09-14,0.2196223045
2017-09-15,0.2039367478
2017-09-18,0.19836780369999998
2017-09-19,0.2013537089
2017-09-20,0.2067232044
2017-09-21,0.2045842943
2017-09-22,0.2092604976
2017-09-25,0.2022943303
2017-09-26,0.2050364478
2017-09-27,0.2067749051
2017-09-28,0.19393687169999999
2017-09-29,0.1969606469
2017-09-30,0.196557587
2017-10-02,0.2009522481
2017-10-03,0.19932765360000002
2017-10-04,0.2144947035
2017-10-05,0.2042879004
2017-10-06,0.20685015069999999
2017-10-09,0.2033878972
2017-10-10,0.20953693040000002
2017-10-11,0.19663669920000001
2017-10-12,0.1948103051
2017-10-13,0.17985999960000001
2017-10-16,0.1798299014
2017-10-17,0.1778257716
2017-10-18,0.189489595
2017-10-19,0.1822384755
2017-10-20,0.1778113776
2017-10-23,0.176083516
2017-10-24,0.1813677428
2017-10-25,0.17162839800000002
2017-10-26,0.1589382929
2017-10-27,0.15020833749999998
2017-10-30,0.1358589673
2017-10-31,0.1300271572
2017-11-01,0.1237693672
2017-11-02,0.1299804947
2017-11-03,0.1263499318
2017-11-06,0.1262110467
2017-11-07,0.1039079895
2017-11-08,0.1178462629
2017-11-09,0.1319763424
2017-11-10,0.13912075529999998
2017-11-13,0.1324272732
2017-11-14,0.1328408454
2017-11-15,0.1347221425
2017-11-16,0.14095080429999998
2017-11-17,0.1415788246
2017-11-20,0.1335333776
2017-11-21,0.1252006439
2017-11-22,0.1226486377
2017-11-23,0.1335004336
2017-11-24,0.1384595936
2017-11-27,0.1313899515
2017-11-28,0.1275323734
2017-11-29,0.1298622858
2017-11-30,0.12293868209999999
2017-12-01,0.09318388372
2017-12-04,0.1184434469
2017-12-05,0.11429840620000001
2017-12-06,0.11979749869999999
2017-12-07,0.1001955513
2017-12-08,0.09353405986
2017-12-11,0.10592099149999999
2017-12-12,0.1104072265
2017-12-13,0.1295880118
2017-12-14,0.1371862271
2017-12-15,0.1408646452
2017-12-18,0.1356638741
2017-12-19,0.1453564473
2017-12-20,0.1441667639
2017-12-21,0.1445429002
2017-12-22,0.13515300019999998
2017-12-27,0.1457926466
2017-12-28,0.1698939365
2017-12-29,0.18553381730000001
2017-12-31,0.184493714
2018-01-02,0.2099365103
2018-01-03,0.1985639884
2018-01-04,0.1954762961
2018-01-05,0.18545289709999999
2018-01-08,0.1910660454
2018-01-09,0.19724361810000002
2018-01-10,0.1848951431
2018-01-11,0.1894577473
2018-01-12,0.1714885234
2018-01-15,0.17877157619999998
2018-01-16,0.17350691099999999
2018-01-17,0.17933896959999998
2018-01-18,0.1711978797
2018-01-19,0.1596210201
2018-01-22,0.1410789835
2018-01-23,0.1425772804
2018-01-24,0.1396335391
2018-01-25,0.15158343970000002
2018-01-26,0.1567523171
2018-01-29,0.1568586552
2018-01-30,0.1514007018
2018-01-31,0.1545510758
2018-02-01,0.14288175
2018-02-02,0.1446145109
2018-02-05,0.1433604452
2018-02-06,0.144035419
2018-02-07,0.1373844233
2018-02-08,0.133177317
2018-02-09,0.1426979679
2018-02-12,0.1226678564
2018-02-13,0.13924356429999998
2018-02-14,0.1311657504
2018-02-15,0.1344484081
2018-02-16,0.1318882954
2018-02-19,0.1362125102
2018-02-20,0.13413925799999998
2018-02-21,0.1429181018
2018-02-22,0.1435379447
2018-02-23,0.1387158593
2018-02-26,0.1350069058
2018-02-27,0.1276282577
2018-02-28,0.1303755414
2018-03-01,0.1325361994
2018-03-02,0.133270113
2018-03-05,0.1429096446
2018-03-06,0.1324061854
2018-03-07,0.1309981369
2018-03-08,0.11594591850000001
2018-03-09,0.1239910417
2018-03-12,0.1238516573
2018-03-13,0.1188461384
2018-03-14,0.13267963500000002
2018-03-15,0.1401084928
2018-03-16,0.1366989242
2018-03-19,0.1332537795
2018-03-20,0.1192622285
2018-03-21,0.1236574084
2018-03-22,0.1162768313
2018-03-23,0.1138262059
2018-03-26,0.1145010524
2018-03-27,0.1081860041
2018-03-28,0.1168969404
2018-03-29,0.09937716597
2018-03-31,0.09834602375
2018-04-03,0.11054785710000001
2018-04-04,0.1037571826
2018-04-05,0.1141718483
2018-04-06,0.11486710289999999
2018-04-09,0.11830214720000001
2018-04-10,0.1354302171
2018-04-11,0.1328060717
2018-04-12,0.13115827700000002
2018-04-13,0.1244115056
2018-04-16,0.1237624027
2018-04-17,0.1158343602
2018-04-18,0.1204579135
2018-04-19,0.12393478520000001
2018-04-20,0.1167263693
2018-04-23,0.1224638999
2018-04-24,0.11340933160000001
2018-04-25,0.1167346788
2018-04-26,0.1148293407
2018-04-27,0.11549748060000001
2018-04-30,0.1180595981
2018-05-02,0.1238699989
2018-05-03,0.1282615128
2018-05-04,0.1438043598
2018-05-07,0.1385272196
2018-05-08,0.1513990226
2018-05-09,0.1439273097
2018-05-10,0.1532929066
2018-05-11,0.1373512027
2018-05-14,0.14293775220000002
2018-05-15,0.1438565073
2018-05-16,0.16171510779999998
2018-05-17,0.1701112193
2018-05-18,0.17723332670000003
2018-05-21,0.21464373139999998
2018-05-22,0.2080336933
2018-05-23,0.2256338119
2018-05-24,0.2226683928
2018-05-25,0.255731698
2018-05-28,0.287430123
2018-05-29,0.3695230632
2018-05-30,0.33744121190000004
2018-05-31,0.2944926022
2018-06-01,0.2881128242
2018-06-04,0.2493435615
2018-06-05,0.2681787328
2018-06-06,0.3023011116
2018-06-07,0.29971720279999997
2018-06-08,0.3300770018
2018-06-11,0.3034353761
2018-06-12,0.3062272594
2018-06-13,0.2974533903
2018-06-14,0.2796160499
2018-06-15,0.2668257494
2018-06-18,0.2641286096
2018-06-19,0.2702470339
2018-06-20,0.26587440749999997
2018-06-21,0.29082598319999997
2018-06-22,0.2897643502
2018-06-25,0.30396601759999997
2018-06-26,0.3185465577
2018-06-27,0.2964615445
2018-06-28,0.2982926709
2018-06-29,0.2688334813
2018-06-30,0.26850045300000003
2018-07-02,0.2581203581
2018-07-03,0.2602642595
2018-07-04,0.2629092802
2018-07-05,0.2725496533
2018-07-06,0.2749924035
2018-07-09,0.27036233849999997
2018-07-10,0.2651334418
2018-07-11,0.2667761149
2018-07-12,0.26207712780000003
2018-07-13,0.24708246209999998
2018-07-16,0.2512025813
2018-07-17,0.2344727709
2018-07-18,0.24498751500000002
2018-07-19,0.24563832649999998
2018-07-20,0.2585500121
2018-07-23,0.2675238071
2018-07-24,0.2631370483
2018-07-25,0.26255668249999997
2018-07-26,0.2622893894
2018-07-27,0.2596634508
2018-07-30,0.26806633869999996
2018-07-31,0.2587247278
2018-08-01,0.2746160594
2018-08-02,0.2871699545
2018-08-03,0.2926162976
2018-08-06,0.28102016479999997
2018-08-07,0.2768332816
2018-08-08,0.2728790201
2018-08-09,0.2780225303
2018-08-10,0.29094913699999997
2018-08-13,0.3111746203
2018-08-14,0.3115238659
2018-08-15,0.3287582817
2018-08-16,0.32599460989999995
2018-08-17,0.32290808179999997
2018-08-20,0.3125751167
2018-08-21,0.3005841313
2018-08-22,0.3163627725
2018-08-23,0.3210887385
2018-08-24,0.32680031460000003
2018-08-27,0.3338069849
2018-08-28,0.34552343469999997
2018-08-29,0.34252247480000003
2018-08-30,0.348681286
2018-08-31,0.3585487852
2018-09-03,0.3584807222
2018-09-04,0.34434482580000003
2018-09-05,0.3332499652
2018-09-06,0.32462908640000004
2018-09-10,0.307365407
2018-09-11,0.30777460430000003
2018-09-12,0.3109021295
2018-09-13,0.3099392881
2018-09-14,0.31221462850000004
2018-09-17,0.3035478082
2018-09-18,0.29062513630000003
2018-09-19,0.2934830002
2018-09-20,0.29759591539999997
2018-09-21,0.28974894689999997
2018-09-24,0.3041694606
2018-09-25,0.29041262079999997
2018-09-26,0.28447060690000003
2018-09-27,0.3010381822
2018-09-28,0.325181149
2018-09-30,0.3246446511
2018-10-01,0.33883926690000005
2018-10-02,0.3500504992
2018-10-03,0.33667781210000003
2018-10-04,0.33659364770000005
2018-10-05,0.34553687429999996
2018-10-08,0.36390551709999996
2018-10-09,0.35715656170000004
2018-10-10,0.3545584069
2018-10-11,0.37134961910000003
2018-10-12,0.3729485536
2018-10-15,0.3766400108
2018-10-16,0.36374118699999997
2018-10-17,0.3765290862
2018-10-18,0.39370478589999996
2018-10-19,0.3940075315
2018-10-22,0.37333126149999996
2018-10-23,0.3891999824
2018-10-24,0.38876676920000003
2018-10-25,0.3744070055
2018-10-26,0.37849640970000004
2018-10-29,0.3576400002
2018-10-30,0.37638007539999996
2018-10-31,0.36732433049999996
2018-11-01,0.3697409984
2018-11-02,0.3630086208
2018-11-05,0.3662261642
2018-11-06,0.37616264800000004
2018-11-07,0.3720593169
2018-11-08,0.37867270750000004
2018-11-09,0.37966715489999997
2018-11-12,0.3921147054
2018-11-13,0.3969617413
2018-11-14,0.40774447090000004
2018-11-15,0.4201076965
2018-11-16,0.42511873829999997
2018-11-19,0.44254212709999996
2018-11-20,0.4557568468
2018-11-21,0.4486019556
2018-11-22,0.4405452313
2018-11-23,0.4413629215
2018-11-26,0.42177253569999995
2018-11-27,0.42236003910000003
2018-11-28,0.4237501367
2018-11-29,0.4162549496
2018-11-30,0.41510258299999997
2018-12-03,0.4091333563
2018-12-04,0.4073409076
2018-12-05,0.3977469887
2018-12-06,0.4097956276
2018-12-07,0.40787256470000005
2018-12-10,0.4092893515
2018-12-11,0.4047338655
2018-12-12,0.3936996654
2018-12-13,0.3786700886
2018-12-14,0.3858781732
2018-12-17,0.38708079949999996
2018-12-18,0.38992815319999996
2018-12-19,0.38615143279999997
2018-12-20,0.3831236201
2018-12-21,0.39786271640000004
2018-12-24,0.40001671899999997
2018-12-27,0.3973891668
2018-12-28,0.4098197067
2018-12-31,0.41170477669999994
2019-01-02,0.42158618400000003
2019-01-03,0.443644879
2019-01-04,0.44524092090000006
2019-01-07,0.4591043697
2019-01-08,0.45758574430000004
2019-01-09,0.437400022
2019-01-10,0.42567171020000005
2019-01-11,0.41875871259999997
2019-01-14,0.4153444377
2019-01-15,0.4114304105
2019-01-16,0.4018496402
2019-01-17,0.408060307
2019-01-18,0.3908239127
2019-01-21,0.395448442
2019-01-22,0.39261751570000003
2019-01-23,0.4007889129
2019-01-24,0.3866691781
2019-01-25,0.3818507718
2019-01-28,0.3872624779
2019-01-29,0.391932241
2019-01-30,0.4005736337
2019-01-31,0.40131681030000005
2019-02-01,0.40617230460000003
2019-02-04,0.4027377112
2019-02-05,0.4045257287
2019-02-06,0.41444220989999997
2019-02-07,0.42763762839999997
2019-02-08,0.4570587976
2019-02-11,0.4387421905
2019-02-12,0.42895808420000003
2019-02-13,0.4149787439
2019-02-14,0.4156944626
2019-02-15,0.41560093979999996
2019-02-18,0.40748730289999996
2019-02-19,0.4079962008
2019-02-20,0.42081773089999996
2019-02-21,0.4126874103
2019-02-22,0.4171956839
2019-02-25,0.4083956133
2019-02-26,0.4007457153
2019-02-27,0.39929719259999996
2019-02-28,0.3884161169
2019-03-01,0.39010002790000003
2019-03-04,0.39392473529999994
2019-03-05,0.39319603000000003
2019-03-06,0.3848234284
2019-03-07,0.3822955779
2019-03-08,0.40385014939999997
2019-03-11,0.403653553
2019-03-12,0.3965087976
2019-03-13,0.3967243409
2019-03-14,0.3853300438
2019-03-15,0.37995898699999997
2019-03-18,0.3709566822
2019-03-19,0.3700127935
2019-03-20,0.3768637427
2019-03-21,0.3662881892
2019-03-22,0.3777156617
2019-03-25,0.3822997495
2019-03-26,0.37959898940000003
2019-03-27,0.38816246499999996
2019-03-28,0.380186912
2019-03-29,0.373210317
2019-03-31,0.3722495328
2019-04-01,0.38524045970000004
2019-04-02,0.3835084955
2019-04-03,0.3774969892
2019-04-04,0.372157523
2019-04-05,0.3701302741
2019-04-08,0.3675822323
2019-04-09,0.3599614108
2019-04-10,0.3644888012
2019-04-11,0.3567511596
2019-04-12,0.3519204098
2019-04-15,0.35513737659999994
2019-04-16,0.3573231857
2019-04-17,0.3608887556
2019-04-18,0.3602210607
2019-04-23,0.3732818717
2019-04-24,0.3708489963
2019-04-25,0.3713122945
2019-04-26,0.3541142568
2019-04-29,0.35216714250000003
2019-04-30,0.3406365908
2019-05-02,0.34725413320000004
2019-05-03,0.342109495
2019-05-06,0.34816288380000004
2019-05-07,0.3532175549
2019-05-08,0.35518223730000004
2019-05-09,0.37439985319999997
2019-05-10,0.37696687939999995
2019-05-13,0.38868145730000003
2019-05-14,0.4004203784
2019-05-15,0.398172231
2019-05-16,0.3810733759
2019-05-17,0.381265848
2019-05-20,0.3869459483
2019-05-21,0.3833263993
2019-05-22,0.3876401334
2019-05-23,0.3985391842
2019-05-24,0.3837518498
2019-05-27,0.39528008309999996
2019-05-28,0.4024085224
2019-05-29,0.3953272125
2019-05-30,0.3965611132
2019-05-31,0.3971743739
2019-06-03,0.3947407944
2019-06-04,0.3940995483
2019-06-05,0.39173948109999995
2019-06-06,0.3803315766
2019-06-07,0.365970382
2019-06-10,0.35585589310000004
2019-06-11,0.3543526928
2019-06-12,0.36500339789999997
2019-06-13,0.36446663030000004
2019-06-14,0.35943094600000003
2019-06-17,0.3557438292
2019-06-18,0.32787231980000003
2019-06-19,0.3206877841
2019-06-20,0.3128819867
2019-06-21,0.3125376962
2019-06-24,0.3139606446
2019-06-25,0.3132315014
2019-06-26,0.3100038363
2019-06-27,0.3188931946
2019-06-28,0.3200530044
2019-06-30,0.3190869169
2019-07-01,0.2961031882
2019-07-02,0.2845706207
2019-07-03,0.2634196546
2019-07-04,0.2809371971
2019-07-05,0.2925316794
2019-07-08,0.3112621773
2019-07-09,0.29467982800000003
2019-07-10,0.2865040097
2019-07-11,0.2723093457
2019-07-12,0.294745547
2019-07-15,0.2847799666
2019-07-16,0.2853044869
2019-07-17,0.29012573929999996
2019-07-18,0.28139257700000003
2019-07-19,0.2895921404
2019-07-22,0.29621883
2019-07-23,0.29001268929999996
2019-07-24,0.2859569603
2019-07-25,0.2820378844
2019-07-26,0.28994540480000003
2019-07-29,0.2874190115
2019-07-30,0.2913498737
2019-07-31,0.2813321784
2019-08-01,0.3019610192
2019-08-02,0.3264639204
2019-08-05,0.3311309008
2019-08-06,0.3174403811
2019-08-07,0.3188968265
2019-08-08,0.32818015529999994
2019-08-09,0.36584095650000004
2019-08-12,0.35712737590000004
2019-08-13,0.3463546381
2019-08-14,0.36600474740000005
2019-08-15,0.3809408593
2019-08-16,0.4023160851
2019-08-19,0.3894918917
2019-08-20,0.37634541159999996
2019-08-21,0.36277438869999995
2019-08-22,0.34593382380000004
2019-08-23,0.33441305120000003
2019-08-26,0.34020475429999997
2019-08-27,0.3418400561
2019-08-28,0.3477152934
2019-08-29,0.3438599744
2019-08-30,0.3564545698
2019-08-31,0.35577895849999996
2019-09-02,0.3406889831
2019-09-03,0.3370811561
2019-09-04,0.3173066115
2019-09-05,0.3196615301
2019-09-06,0.3102380161
2019-09-09,0.3282065092
2019-09-10,0.3451527816
2019-09-11,0.3324931937
2019-09-12,0.2979099103
2019-09-13,0.2579847912
2019-09-16,0.27360840270000003
2019-09-17,0.30364661730000003
2019-09-18,0.3096395553
2019-09-19,0.3117974675
2019-09-20,0.318515745
2019-09-23,0.3196473775
2019-09-24,0.3187339605
2019-09-25,0.32211306030000003
2019-09-26,0.3081556423
2019-09-27,0.3063145484
2019-09-30,0.2955815552
2019-10-01,0.3050250476
2019-10-02,0.32240551580000004
2019-10-03,0.3168849351
2019-10-04,0.31688031899999997
2019-10-07,0.3175513791
2019-10-08,0.3138235968
2019-10-09,0.3039277117
2019-10-10,0.3126396686
2019-10-11,0.2900987875
2019-10-14,0.2880439911
2019-10-15,0.2812353358
2019-10-16,0.2678583148
2019-10-17,0.2699807266
2019-10-18,0.2688017328
2019-10-21,0.27023031410000004
2019-10-22,0.2709197112
2019-10-23,0.2865276365
2019-10-24,0.2735212352
2019-10-25,0.2662308348
2019-10-28,0.2615810642
2019-10-29,0.2638632086
2019-10-30,0.26221612969999997
2019-10-31,0.2515417337
2019-11-01,0.2692376141
2019-11-04,0.2577534565
2019-11-05,0.2539100586
2019-11-06,0.2626634993
2019-11-07,0.2681364765
2019-11-08,0.2693820428
2019-11-11,0.2858961157
2019-11-12,0.2868372451
2019-11-13,0.30285205449999997
2019-11-14,0.3157804392
2019-11-15,0.3115047314
2019-11-18,0.3018433848
2019-11-19,0.3044463081
2019-11-20,0.3094895031
2019-11-21,0.3128725283
2019-11-22,0.3102744712
2019-11-25,0.30332743619999997
2019-11-26,0.3005025785
2019-11-27,0.3144522549
2019-11-28,0.3181987438
2019-11-29,0.3118423923
2019-11-30,0.3113471987
2019-12-02,0.3290625998
2019-12-03,0.32221431359999997
2019-12-04,0.317472503
2019-12-05,0.32224273410000004
2019-12-06,0.3291487739
2019-12-09,0.31552525540000004
2019-12-10,0.3105282884
2019-12-11,0.3047429612
2019-12-12,0.3110601034
2019-12-13,0.2921215069
2019-12-16,0.30353141969999997
2019-12-17,0.2859491538
2019-12-18,0.2830283873
2019-12-19,0.28940187959999997
2019-12-20,0.2947411995
2019-12-23,0.2914514496
2019-12-27,0.2797459214
2019-12-30,0.2851541978
2019-12-31,0.3056397735
2020-01-02,0.3024700666
2020-01-03,0.2938776969
2020-01-06,0.2985871938
2020-01-07,0.3110111032
2020-01-08,0.3109377395
2020-01-09,0.30143952630000004
2020-01-10,0.2920998084
2020-01-13,0.2943928263
2020-01-14,0.2917200297
2020-01-15,0.29373519179999996
2020-01-16,0.3127365783
2020-01-17,0.3005709195
2020-01-20,0.29609044619999997
2020-01-21,0.2997806859
2020-01-22,0.3010222841
2020-01-23,0.287836429
2020-01-24,0.2932750108
2020-01-27,0.2864641081
2020-01-28,0.2690840168
2020-01-29,0.2636950011
2020-01-30,0.2650542264
2020-01-31,0.2639018616
2020-02-03,0.27756737000000004
2020-02-04,0.2730784887
2020-02-05,0.2701149461
2020-02-06,0.2665026546
2020-02-07,0.2709620377
2020-02-10,0.27702394680000003
2020-02-11,0.27878623869999997
2020-02-12,0.2721367111
2020-02-13,0.27477007929999997
2020-02-14,0.27787291270000003
2020-02-17,0.2738653545
