date,zSpreadTrailing
2017-01-02,0.2574981349
2017-01-03,0.2756730088
2017-01-04,0.28503155803333335
2017-01-05,0.29316730665
2017-01-06,0.29823515146
2017-01-09,0.30187388423333333
2017-01-10,0.30431272575714285
2017-01-11,0.3059980165625
2017-01-12,0.30792996917777776
2017-01-13,0.30977048444
2017-01-16,0.31170230706363633
2017-01-17,0.3119184877166667
2017-01-18,0.3125327711153846
2017-01-19,0.3135171053285714
2017-01-20,0.3150269511666667
2017-01-23,0.3161277731
2017-01-24,0.31679905223529414
2017-01-25,0.3175623053944444
2017-01-26,0.3195068763473684
2017-01-27,0.32157093304999995
2017-01-30,0.32468259451904763
2017-01-31,0.32685778909090907
2017-02-01,0.33289663095000005
2017-02-02,0.33665883534999996
2017-02-03,0.3405246776363636
2017-02-06,0.3464369185857143
2017-02-07,0.3493291146
2017-02-08,0.35296240405
2017-02-09,0.35556963432727273
2017-02-10,0.35883793494090904
2017-02-13,0.3625275252095238
2017-02-14,0.36229692404545455
2017-02-15,0.3643691281590909
2017-02-16,0.3667439553863636
2017-02-17,0.3693170744045455
2017-02-20,0.37328326858571426
2017-02-21,0.3736622682545454
2017-02-22,0.3756331920727272
2017-02-23,0.37769101493636364
2017-02-24,0.3788876939
2017-02-27,0.3795794034904762
2017-02-28,0.37854050056818184
2017-03-01,0.37747572474999996
2017-03-02,0.37613765998181814
2017-03-03,0.3728593202818182
2017-03-06,0.37001114753333336
2017-03-07,0.36887414330454543
2017-03-08,0.3667227423590909
2017-03-09,0.3638416342318182
2017-03-10,0.3619098581363636
2017-03-13,0.36001275418571427
2017-03-14,0.36030442020454545
2017-03-15,0.3595498120227273
2017-03-16,0.3601131067090909
2017-03-17,0.36059938230454547
2017-03-20,0.3605643907095238
2017-03-21,0.36097662912727274
2017-03-22,0.36014680833181817
2017-03-23,0.35872656408636366
2017-03-24,0.35672500229090914
2017-03-27,0.355383043
2017-03-28,0.35520620036363637
2017-03-29,0.3545618574090909
2017-03-30,0.3540647963
2017-03-31,0.35370602935
2017-04-03,0.35627525093333334
2017-04-04,0.3556965792136364
2017-04-05,0.3559041741409091
2017-04-06,0.3555636529409091
2017-04-07,0.35372656917272727
2017-04-10,0.3532138152190476
2017-04-11,0.3533319144272727
2017-04-12,0.35282755299545454
2017-04-13,0.3524117869818182
2017-04-18,0.35039215007999996
2017-04-19,0.349381946825
2017-04-20,0.34819411087499996
2017-04-21,0.34759533828
2017-04-24,0.34534267248947365
2017-04-25,0.34248429995499996
2017-04-26,0.34029609244
2017-04-27,0.337478546685
2017-04-28,0.335141257845
2017-04-30,0.33108172203684205
2017-05-02,0.32899508570999997
2017-05-03,0.32534109071
2017-05-04,0.32149125078499996
2017-05-05,0.3174733748
2017-05-08,0.3128886593368421
2017-05-09,0.31125100524500005
2017-05-10,0.3085605683
2017-05-11,0.30613850105
2017-05-12,0.30326710532
2017-05-15,0.3004491039
2017-05-16,0.30015978587619047
2017-05-17,0.29947092389090907
2017-05-18,0.2955923206272727
2017-05-19,0.2914779989363636
2017-05-22,0.2851207095904762
2017-05-23,0.28397211957727275
2017-05-24,0.2823452335
2017-05-25,0.2805711040818182
2017-05-26,0.27798576641363637
2017-05-29,0.2752341222714286
2017-05-30,0.27356417641428576
2017-05-31,0.27253522642272726
2017-06-01,0.2710244950318182
2017-06-02,0.26934690279545453
2017-06-05,0.2695875523761905
2017-06-06,0.2686030567318182
2017-06-07,0.2683527573272727
2017-06-08,0.2664091084772727
2017-06-09,0.2638911708409091
2017-06-12,0.2578908574666667
2017-06-13,0.2554260266272727
2017-06-14,0.2510744128590909
2017-06-15,0.24770383385
2017-06-16,0.24501419545454545
2017-06-19,0.24082576409523812
2017-06-20,0.23935787392727273
2017-06-21,0.23685007249545453
2017-06-22,0.23517930937727272
2017-06-23,0.23361204327272728
2017-06-26,0.23127005448571428
2017-06-27,0.23151217867272725
2017-06-28,0.23051122231363633
2017-06-29,0.23042184342272726
2017-06-30,0.23022999907272726
2017-07-03,0.22861107350952378
2017-07-04,0.22878319665909091
2017-07-05,0.2274208266590909
2017-07-06,0.2276134123772727
2017-07-07,0.22765633513636363
2017-07-10,0.2280767865952381
2017-07-11,0.22962781526818182
2017-07-12,0.23123956046363636
2017-07-13,0.2335845798090909
2017-07-14,0.23555515412727274
2017-07-17,0.23664328704761906
2017-07-18,0.23620507665
2017-07-19,0.2368731428727273
2017-07-20,0.23670226998636365
2017-07-21,0.23652015345454547
2017-07-24,0.2363901429904762
2017-07-25,0.23542776865000004
2017-07-26,0.23569229676818182
2017-07-27,0.23420776935
2017-07-28,0.23289706145454547
2017-07-31,0.22940319815238097
2017-08-01,0.22772153022727276
2017-08-02,0.22527871698636365
2017-08-03,0.22306014159545454
2017-08-04,0.22122445869545454
2017-08-07,0.21614577639523813
2017-08-08,0.21488957666818181
2017-08-09,0.21223142738636366
2017-08-10,0.2096220091318182
2017-08-11,0.20749260813636364
2017-08-14,0.20286882432857145
2017-08-15,0.20298438667272728
2017-08-16,0.20161244404545453
2017-08-17,0.20081076529545455
2017-08-18,0.1999669463772727
2017-08-21,0.20000439995714286
2017-08-22,0.2010676000772727
2017-08-23,0.2020383444772727
2017-08-24,0.20250136686363637
2017-08-25,0.20274517923636362
2017-08-28,0.20373739145238096
2017-08-29,0.20459321193181818
2017-08-30,0.20612267100000004
2017-08-31,0.20753456765000003
2017-09-01,0.20908656191818178
2017-09-04,0.2120937134142857
2017-09-05,0.21296074933636364
2017-09-06,0.2148641092636364
2017-09-07,0.2152632715636364
2017-09-08,0.21591674916818182
2017-09-11,0.21646870720952385
2017-09-12,0.21637636910909092
2017-09-13,0.2171732454227273
2017-09-14,0.21781920490454548
2017-09-15,0.21785422234545457
2017-09-18,0.21758378991904764
2017-09-19,0.21684605896363635
2017-09-20,0.21653666192727272
2017-09-21,0.21568163882272728
2017-09-22,0.21488095405454546
2017-09-25,0.21345754383809523
2017-09-26,0.21307476674545456
2017-09-27,0.21244829910454543
2017-09-28,0.21114700045454546
2017-09-29,0.2098195275590909
2017-09-30,0.2085963165090909
2017-10-02,0.20755429238181822
2017-10-03,0.20719661243478263
2017-10-04,0.20667454824347825
2017-10-05,0.20550582636086953
2017-10-06,0.20465192854347827
2017-10-09,0.2049164411090909
2017-10-10,0.2051173319478261
2017-10-11,0.2048719424130435
2017-10-12,0.20401859615652176
2017-10-13,0.2024153842521739
2017-10-16,0.20053748576818178
2017-10-17,0.19955001993478258
2017-10-18,0.19916401086086957
2017-10-19,0.19833291375652176
2017-10-20,0.19707587780869565
2017-10-23,0.1952265415318182
2017-10-24,0.19462398506521741
2017-10-25,0.1932906836608696
2017-10-26,0.19128641605652172
2017-10-27,0.18882700007391306
2017-10-30,0.18530594587619048
2017-10-31,0.18279327366363637
2017-11-01,0.17928496089545454
2017-11-02,0.17613281730909092
2017-11-03,0.1721262367772727
2017-11-06,0.16675477165238095
2017-11-07,0.16389809973636363
2017-11-08,0.1600098436318182
2017-11-09,0.1564843623590909
2017-11-10,0.15387000127272726
2017-11-13,0.14966176173809526
2017-11-14,0.1488971746318182
2017-11-15,0.14684682195454546
2017-11-16,0.14517068707727274
2017-11-17,0.1429929247863636
2017-11-20,0.13901561284761904
2017-11-21,0.13838765971363637
2017-11-22,0.1359588016090909
2017-11-23,0.1337830148272727
2017-11-24,0.1322753419
2017-11-27,0.13010956394761902
2017-11-28,0.12999241892272725
2017-11-29,0.12971984249090907
2017-11-30,0.12939763907727272
2017-12-01,0.12800738982818183
2017-12-04,0.12753693317238096
2017-12-05,0.12693518194636363
2017-12-06,0.1266436570372727
2017-12-07,0.12647490984636364
2017-12-08,0.12536980970818182
2017-12-11,0.12347427177999999
2017-12-12,0.12288031517636364
2017-12-13,0.12275125783999999
2017-12-14,0.12294877518999998
2017-12-15,0.12322797985818182
2017-12-18,0.12210237152761906
2017-12-19,0.12315937497181818
2017-12-20,0.12364271071272727
2017-12-21,0.1245219041809091
2017-12-22,0.12509028429454544
2017-12-27,0.124721446119
2017-12-28,0.126839524274
2017-12-29,0.12962310084900003
2017-12-31,0.1347806929031579
2018-01-02,0.138538483773
2018-01-03,0.142544510848
2018-01-04,0.146603405343
2018-01-05,0.14988617526300002
2018-01-08,0.15763473365789474
2018-01-09,0.15961517788
2018-01-10,0.16356388546
2018-01-11,0.16751641150000002
2018-01-12,0.16961143707999998
2018-01-15,0.1733131287105263
2018-01-16,0.17332281782499998
2018-01-17,0.1755065726
2018-01-18,0.17679864422
2018-01-19,0.17757135703
2018-01-22,0.17962159072105263
2018-01-23,0.177769375205
2018-01-24,0.17595338300952382
2018-01-25,0.17484565831363638
2018-01-26,0.17534382515454547
2018-01-29,0.17423785975238093
2018-01-30,0.17266200202857143
2018-01-31,0.1718387781090909
2018-02-01,0.1687908344590909
2018-02-02,0.16633858548181818
2018-02-05,0.16294667298095236
2018-02-06,0.16208707052727273
2018-02-07,0.15964699679545455
2018-02-08,0.1567348922
2018-02-09,0.15481683878181818
2018-02-12,0.15084247804285716
2018-02-13,0.15031525469090912
2018-02-14,0.14815135351818182
2018-02-15,0.14637596702272726
2018-02-16,0.14421911819545452
2018-02-19,0.14181972431904763
2018-02-20,0.14147061221363638
2018-02-21,0.1415542085
2018-02-22,0.1415978750590909
2018-02-23,0.1415561623409091
2018-02-26,0.14004317716666664
2018-02-27,0.13947886264545453
2018-02-28,0.13827508474545455
2018-03-01,0.13741760736363637
2018-03-02,0.13645029087272725
2018-03-05,0.1360628468047619
2018-03-06,0.13589663492272727
2018-03-07,0.13533471181818182
2018-03-08,0.13405791634090908
2018-03-09,0.1334491262681818
2018-03-12,0.1325646262047619
2018-03-13,0.1319410585772727
2018-03-14,0.13239613942272727
2018-03-15,0.13243545435454543
2018-03-16,0.13268696225454546
2018-03-19,0.13266810693333334
2018-03-20,0.13205874882272728
2018-03-21,0.13148806237727273
2018-03-22,0.13067613389090907
2018-03-23,0.12935377498636363
2018-03-26,0.12752525229047618
2018-03-27,0.12664619555454545
2018-03-28,0.12582301530909093
2018-03-29,0.1245388747759091
2018-03-31,0.12263283466761907
2018-04-03,0.12155082248190477
2018-04-04,0.11968641952952382
2018-04-05,0.11881811776285714
2018-04-06,0.11804997328666668
2018-04-09,0.11787073130100001
2018-04-10,0.11870689729142857
2018-04-11,0.11913329797714287
2018-04-12,0.11971959029142858
2018-04-13,0.11932586984380954
2018-04-16,0.117639912621
2018-04-17,0.11755393393428572
2018-04-18,0.11694460698190477
2018-04-19,0.11716710968190476
2018-04-20,0.11683706020095237
2018-04-23,0.11729695634599999
2018-04-24,0.11711183135809525
2018-04-25,0.11721819452
2018-04-26,0.11753454388190476
2018-04-27,0.11746790293904763
2018-04-30,0.119358118505
2018-05-02,0.11957296995238095
2018-05-03,0.12041647736666668
2018-05-04,0.1223234858047619
2018-05-07,0.12391407351500001
2018-05-08,0.12522288061428571
2018-05-09,0.12644312644761904
2018-05-10,0.12729373070952382
2018-05-11,0.12751016551904762
2018-05-14,0.128254072275
2018-05-15,0.12899704537142856
2018-05-16,0.13080431704285714
2018-05-17,0.1333889293809524
2018-05-18,0.1360925204857143
2018-05-21,0.14159627535500002
2018-05-22,0.14475996192380952
2018-05-23,0.14967281487619047
2018-05-24,0.15487562731428572
2018-05-25,0.1614945329904762
2018-05-28,0.172424424725
2018-05-29,0.18181007417619047
2018-05-30,0.19225681769047617
2018-05-31,0.19690389880454545
2018-06-01,0.20436948177272726
2018-06-04,0.21301934704285716
2018-06-05,0.21552659185000003
2018-06-06,0.2229708596681818
2018-06-07,0.2297125951318182
2018-06-08,0.23817394477272727
2018-06-11,0.2501246691333333
2018-06-12,0.25267478687272726
2018-06-13,0.25969822496818185
2018-06-14,0.2658691132681818
2018-06-15,0.2706468697045455
2018-06-18,0.27957215224285714
2018-06-19,0.2791482832272727
2018-06-20,0.2814769503227273
2018-06-21,0.28524023622727274
2018-06-22,0.28815526069545455
2018-06-25,0.29357055533809523
2018-06-26,0.2947058281727273
2018-06-27,0.2951163473318182
2018-06-28,0.29187860222727274
2018-06-29,0.2887600690181818
2018-06-30,0.2875786076909091
2018-07-02,0.2862153137772727
2018-07-03,0.28508700706956525
2018-07-04,0.2856768209260869
2018-07-05,0.2858668609478261
2018-07-06,0.2846795258130435
2018-07-09,0.28128169216363635
2018-07-10,0.2805795943217391
2018-07-11,0.2789857134
2018-07-12,0.2770661424608696
2018-07-13,0.2748761021043478
2018-07-16,0.2739505059272727
2018-07-17,0.27223408266521737
2018-07-18,0.27140186116086956
2018-07-19,0.27033191736086953
2018-07-20,0.27001346538695653
2018-07-23,0.2680565080727273
2018-07-24,0.26784261851739133
2018-07-25,0.26604221264347827
2018-07-26,0.26359624880434784
2018-07-27,0.2619963316869565
2018-07-30,0.25992168391904763
2018-07-31,0.2598672768227273
2018-08-01,0.26061708142727275
2018-08-02,0.26184006756363637
2018-08-03,0.2631903865363636
2018-08-06,0.2630317434190476
2018-08-07,0.26365908606363636
2018-08-08,0.26377348068181816
2018-08-09,0.2643593483409091
2018-08-10,0.2654581220727273
2018-08-13,0.2686711293333333
2018-08-14,0.2706189809954545
2018-08-15,0.27414424010454547
2018-08-16,0.27830432369545455
2018-08-17,0.2818461676409091
2018-08-20,0.28614297458095234
2018-08-21,0.2867993907954545
2018-08-22,0.2890193437681818
2018-08-23,0.29165351150454544
2018-08-24,0.2945736766
2018-08-27,0.2996416680904762
2018-08-28,0.3017272029363636
2018-08-29,0.3051115727590909
2018-08-30,0.30920050722272724
2018-08-31,0.31301563112272723
2018-09-03,0.3173827788
2018-09-04,0.31860832639090914
2018-09-05,0.3209824082272727
2018-09-06,0.3231549448090909
2018-09-10,0.32874617527
2018-09-11,0.3277475290333333
2018-09-12,0.3277345532809524
2018-09-13,0.3276590971952381
2018-09-14,0.32687130418571425
2018-09-17,0.32594712522
2018-09-18,0.32426512574761907
2018-09-19,0.32335597734285715
2018-09-20,0.3232136813476191
2018-09-21,0.32194635631904756
2018-09-24,0.32085769451
2018-09-25,0.31940792909523813
2018-09-26,0.31705857776190477
2018-09-27,0.31494023240476193
2018-09-28,0.3141144549857143
2018-09-30,0.31069090673
2018-10-01,0.31203130483333336
2018-10-02,0.3137594500318182
2018-10-03,0.31276840866363637
2018-10-04,0.31241608238636365
2018-10-05,0.31297457825454544
2018-10-08,0.31475987055909094
2018-10-09,0.3166032049565218
2018-10-10,0.3186550745173913
2018-10-11,0.3214192055956522
2018-10-12,0.32411687620869567
2018-10-15,0.3276897385
2018-10-16,0.32925719278260873
2018-10-17,0.33243029182608697
2018-10-18,0.3369120157217391
2018-10-19,0.3412826475173913
2018-10-22,0.3470676041863636
2018-10-23,0.3488994467173913
2018-10-24,0.35257759056956517
2018-10-25,0.3562295203391304
2018-10-26,0.36031759872173913
2018-10-29,0.3644875199818182
2018-10-30,0.3668391301772727
2018-10-31,0.3681339057954546
2018-11-01,0.36902892848636365
2018-11-02,0.3702257834272727
2018-11-05,0.3728125179809524
2018-11-06,0.37296479661818177
2018-11-07,0.3733354238818182
2018-11-08,0.3743134305090909
2018-11-09,0.3754547372363637
2018-11-12,0.376562892947619
2018-11-13,0.3774901133272727
2018-11-14,0.37890395242272734
2018-11-15,0.3814660664909091
2018-11-16,0.38367468704090907
2018-11-19,0.38550823450476185
2018-11-20,0.38870135324545446
2018-11-21,0.3921227484318182
2018-11-22,0.39445662338181814
2018-11-23,0.3968473575772727
2018-11-26,0.3999767136761904
2018-11-27,0.4009941375590909
2018-11-28,0.4039991437636364
2018-11-29,0.40581163804545456
2018-11-30,0.4079833767954545
2018-12-03,0.4120008584095237
2018-12-04,0.4117890424636363
2018-12-05,0.41322180721363644
2018-12-06,0.4147505790136364
2018-12-07,0.41637845391363637
2018-12-10,0.4195845464380953
2018-12-11,0.4189095154863636
2018-12-12,0.4189815591227273
2018-12-13,0.41815012036363636
2018-12-14,0.4171561977409091
2018-12-17,0.41520431976190475
2018-12-18,0.41405540309999994
2018-12-19,0.4114921897227273
2018-12-20,0.40819067941818177
2018-12-21,0.4058843503636364
2018-12-24,0.4022649654380952
2018-12-27,0.40004104331
2018-12-28,0.39934452181
2018-12-31,0.3982756673842105
2019-01-02,0.39893107936842104
2019-01-03,0.40084181470526314
2019-01-04,0.40334149534736846
2019-01-07,0.4058291438333333
2019-01-08,0.4085531754368421
2019-01-09,0.4100326844105263
2019-01-10,0.4111346762368421
2019-01-11,0.41245357345789474
2019-01-14,0.4159674484222222
2019-01-15,0.4157286569526316
2019-01-16,0.4165059643578947
2019-01-17,0.4174602882421053
2019-01-18,0.41770620823684207
2019-01-21,0.4194933367777778
2019-01-22,0.4180788198789474
2019-01-23,0.4181194616631579
2019-01-24,0.416546947485
2019-01-25,0.41489474864285714
2019-01-28,0.414642166295
2019-01-29,0.4135607412809523
2019-01-30,0.413030686852381
2019-01-31,0.4124982379181819
2019-02-01,0.4117976070363637
2019-02-04,0.40825710790952374
2019-02-05,0.4080874997636364
2019-02-06,0.40605740159090903
2019-02-07,0.4046961235954546
2019-02-08,0.4055897043045455
2019-02-11,0.4055850124952381
2019-02-12,0.4066474248454545
2019-02-13,0.4066308024
2019-02-14,0.40682462295
2019-02-15,0.4074496820227273
2019-02-18,0.40821409941428577
2019-02-19,0.4082041949318182
2019-02-20,0.4093573444272727
2019-02-21,0.41026961236363635
2019-02-22,0.41101537468181815
2019-02-25,0.41343875744761904
2019-02-26,0.41286180098636366
2019-02-27,0.4134088334727272
2019-02-28,0.41324900965
2019-03-01,0.4127729366590909
2019-03-04,0.4127352488999999
2019-03-05,0.4118471025863636
2019-03-06,0.41103281700454547
2019-03-07,0.4100223556045454
2019-03-08,0.4095408983090909
2019-03-11,0.4061360423714285
2019-03-12,0.4056984403363636
2019-03-13,0.4037885380818182
2019-03-14,0.4018054453363637
2019-03-15,0.4002136382045455
2019-03-18,0.3973505390619047
2019-03-19,0.39610791426363634
2019-03-20,0.39471593425454543
2019-03-21,0.39282011554545454
2019-03-22,0.3908609305818182
2019-03-25,0.3881598632428571
2019-03-26,0.3877707326136363
2019-03-27,0.38685104405454546
2019-03-28,0.38591655299545463
2019-03-29,0.3847307859227273
2019-03-31,0.38370527039523805
2019-04-01,0.3837750517272727
2019-04-02,0.383763462326087
2019-04-03,0.3830492124956522
2019-04-04,0.3821344948
2019-04-05,0.3814956620043478
2019-04-08,0.3798107605045455
2019-04-09,0.37894774529999997
2019-04-10,0.3772449300043478
2019-04-11,0.3755163370478261
2019-04-12,0.3735683400434782
2019-04-15,0.3719054621272727
2019-04-16,0.37127145010869567
2019-04-17,0.3708337141695651
2019-04-18,0.37040798665652175
2019-04-23,0.37008561767619047
2019-04-24,0.3695403437142857
2019-04-25,0.3691457391952381
2019-04-26,0.36752439594761904
2019-04-29,0.36583911142000003
2019-04-30,0.36425846432
2019-05-02,0.36124602444210524
2019-05-03,0.3593835247473684
2019-05-06,0.35745344760555553
2019-05-07,0.3572305058842105
2019-05-08,0.3565778745684211
2019-05-09,0.3573377925894737
2019-05-10,0.35799453354736843
2019-05-13,0.36010589029444445
2019-05-14,0.36222770545789473
2019-05-15,0.3644926977947368
2019-05-16,0.36574270780526313
2019-05-17,0.36681518635263155
2019-05-20,0.36822175938421053
2019-05-21,0.36897699138
2019-05-22,0.3698657124285714
2019-05-23,0.3710684415952381
2019-05-24,0.37168286319047616
2019-05-27,0.37375968294
2019-05-28,0.3751239133904762
2019-05-29,0.3771791548190476
2019-05-30,0.37984222731428574
2019-05-31,0.3806300521590909
2019-06-03,0.38472563398571424
2019-06-04,0.38515172100000006
2019-06-05,0.3871324754227273
2019-06-06,0.38836493095454544
2019-06-07,0.3888553011681818
2019-06-10,0.38853837077142855
2019-06-11,0.38698447631818184
2019-06-12,0.385908200890909
2019-06-13,0.3842739396136363
2019-06-14,0.38251297211363633
2019-06-17,0.3813661900857143
2019-06-18,0.3789346505272727
2019-06-19,0.37592291579090914
2019-06-20,0.37272089703636363
2019-06-21,0.3693071498909091
2019-06-24,0.36459175753333334
2019-06-25,0.3622572004363636
2019-06-26,0.3583810074
2019-06-27,0.35458485613636365
2019-06-28,0.35116330122272726
2019-06-30,0.3452830503190476
2019-07-01,0.34304760204090906
2019-07-02,0.34050512459130433
2019-07-03,0.3347955098173913
2019-07-04,0.32987540759130435
2019-07-05,0.3255620249086957
2019-07-08,0.32058576325454546
2019-07-09,0.3194594182434783
2019-07-10,0.3164441189652174
2019-07-11,0.3128770169173913
2019-07-12,0.3098223277478261
2019-07-15,0.30394526947727274
2019-07-16,0.3031348006695652
2019-07-17,0.30028184023913046
2019-07-18,0.2982609818565217
2019-07-19,0.2969089973478261
2019-07-22,0.2954411857318182
2019-07-23,0.2952051641478261
2019-07-24,0.2939876126565217
2019-07-25,0.2926313684391304
2019-07-26,0.29175926272173913
2019-07-29,0.2890425388681818
2019-07-30,0.2877817641772727
2019-07-31,0.28711035464090906
2019-08-01,0.28790082730000005
2019-08-02,0.29076647574545456
2019-08-05,0.2930725947952381
2019-08-06,0.2941802214454545
2019-08-07,0.29452725095454546
2019-08-08,0.29604999310454544
2019-08-09,0.29965621795909086
2019-08-12,0.3039290132523809
2019-08-13,0.30585745074545456
2019-08-14,0.30954948623636364
2019-08-15,0.31389659407272724
2019-08-16,0.31899615524545455
2019-08-19,0.32554393284285715
2019-08-20,0.3278530909681818
2019-08-21,0.33087834363636365
2019-08-22,0.33342021338636363
2019-08-23,0.3356227629727273
2019-08-26,0.3405677262142857
2019-08-27,0.3406255593909091
2019-08-28,0.34336629947727276
2019-08-29,0.3457531222363637
2019-08-30,0.3491677763909091
2019-08-31,0.3516140463590909
2019-09-02,0.35226064011818187
2019-09-03,0.3516006625521739
2019-09-04,0.35099960649565215
2019-09-05,0.35109617819130434
2019-09-06,0.350719708173913
2019-09-09,0.3500335766090909
2019-09-10,0.3498213681304348
2019-09-11,0.34875031673043483
2019-09-12,0.3466440242173913
2019-09-13,0.34194750438260874
2019-09-16,0.3343247299590909
2019-09-17,0.33299089897391304
2019-09-18,0.3295190582608695
2019-09-19,0.32671262590869565
2019-09-20,0.3247883370521739
2019-09-23,0.3231560115772727
2019-09-24,0.3229637484869565
2019-09-25,0.3221771530956522
2019-09-26,0.32071261336521745
2019-09-27,0.31891258097391306
2019-09-30,0.3130703530904762
2019-10-01,0.31270465738636366
2019-10-02,0.3118735906909091
2019-10-03,0.31095558064545453
2019-10-04,0.3109362037136364
2019-10-07,0.3108689673619048
2019-10-08,0.3110032687
2019-10-09,0.30989968699545456
2019-10-10,0.3084218182227273
2019-10-11,0.30649479975909094
2019-10-14,0.3083349944904762
2019-10-15,0.3071031918227272
2019-10-16,0.3068418241909091
2019-10-17,0.3053115564318182
2019-10-18,0.3034552917727273
2019-10-21,0.3007587390761905
2019-10-22,0.2994024196272727
2019-10-23,0.29789697685454547
2019-10-24,0.2958418529772727
2019-10-25,0.2933017518181818
2019-10-28,0.2904642577857143
2019-10-29,0.28925511918636365
2019-10-30,0.28773850893636366
2019-10-31,0.2853074492136364
2019-11-01,0.2828907264090909
2019-11-04,0.2784563896857143
2019-11-05,0.2773406473636364
2019-11-06,0.2748457437363636
2019-11-07,0.27276905645
2019-11-08,0.2711987987727273
2019-11-11,0.2690252967904762
2019-11-12,0.26983493080454546
2019-11-13,0.2705080245954546
2019-11-14,0.27207825656818185
2019-11-15,0.2740621845954545
2019-11-18,0.2758299517380952
2019-11-19,0.2771306952090909
2019-11-20,0.27891520379999996
2019-11-21,0.2808221500318182
2019-11-22,0.28190155160909086
2019-11-25,0.2840671191238095
2019-11-26,0.2848141854590909
2019-11-27,0.2872174214
2019-11-28,0.2896872184545454
2019-11-29,0.2919429576636363
2019-11-30,0.29466138789090907
2019-12-02,0.29738070542272727
2019-12-03,0.2984604275173913
2019-12-04,0.30105690780000005
2019-12-05,0.30402789369130434
2019-12-06,0.30691855780434785
2019-12-09,0.31077879843636363
2019-12-10,0.3107679066956522
2019-12-11,0.3115873347608695
2019-12-12,0.3126405025130435
2019-12-13,0.3121739569652174
2019-12-16,0.31164760269545455
2019-12-17,0.3105302788304348
2019-12-18,0.30971223546086957
2019-12-19,0.30905812987391307
2019-12-20,0.3084168992826087
2019-12-23,0.3073587788
2019-12-27,0.30616783927
2019-12-30,0.30372903602222223
2019-12-31,0.3038296011526316
2020-01-02,0.3013308652833333
2020-01-03,0.3000200427222222
2020-01-06,0.2969150855764706
2020-01-07,0.29769819766666666
2020-01-08,0.2974433356722222
2020-01-09,0.2969384044444444
2020-01-10,0.29623600706666664
2020-01-13,0.2954976084235294
2020-01-14,0.29528774293888893
2020-01-15,0.2947435080555556
2020-01-16,0.2962316983055555
2020-01-17,0.2972062834277778
2020-01-20,0.2977447334588236
2020-01-21,0.2978578419277778
2020-01-22,0.2983895549555556
2020-01-23,0.2978341272736842
2020-01-24,0.29760617145
2020-01-27,0.297942080785
2020-01-28,0.29656788726190475
2020-01-29,0.29554602075238096
2020-01-30,0.293613375652381
2020-01-31,0.2922628522863637
2020-02-03,0.2910001122285714
2020-02-04,0.2901854929772727
2020-02-05,0.2888912999
2020-02-06,0.2868681886
2020-02-07,0.28505111124545457
2020-02-10,0.28355281235714286
2020-02-11,0.28333614991818185
2020-02-12,0.28232450831818184
2020-02-13,0.2815540560272727
2020-02-14,0.2808330433409091
2020-02-17,0.27804213381904763
2020-02-18,0.2783736219818182
2020-02-19,0.2778152214363636
2020-02-20,0.27714045395909087
2020-02-21,0.27673330848181815
2020-02-24,0.27641046928095236
